,Email,Age,Education,Marital-status,Gender,Income
15476,OwenSimila@gmail.com,47,Prof-school,Married-civ-spouse,Male,>50k
15477,KeithBoulanger@gmail.com,21,HS-grad,Never-married,Male,<=50k
15478,JoaquinaGressler@gmail.com,24,Some-college,Never-married,Female,<=50k
15481,ErnestBurch@gmail.com,37,Some-college,Married-civ-spouse,Male,<=50k
15482,ViolaMendoza@gmail.com,24,Assoc-acdm,Married-civ-spouse,Female,>50k
15483,EstellaVannest@gmail.com,18,11th,Never-married,Female,<=50k
15484,HelenWhite@gmail.com,27,Assoc-acdm,Never-married,Female,<=50k
15485,JuneHarris@gmail.com,75,10th,Widowed,Female,<=50k
15486,SarahRodriguez@gmail.com,22,HS-grad,Never-married,Female,<=50k
15487,LissetteConditt@gmail.com,29,Some-college,Never-married,Female,<=50k
15488,FranciscoJones@gmail.com,32,Masters,Never-married,Male,<=50k
15489,GeorgeBernier@gmail.com,64,HS-grad,Married-civ-spouse,Male,<=50k
15490,ArthurReed@gmail.com,41,Assoc-voc,Separated,Male,<=50k
15491,StevenWillis@gmail.com,39,Some-college,Divorced,Male,<=50k
15492,JamesCagle@gmail.com,49,HS-grad,Married-civ-spouse,Male,>50k
15493,LesterWalker@gmail.com,36,12th,Married-civ-spouse,Male,<=50k
15494,DorothyGuastella@gmail.com,18,12th,Never-married,Female,<=50k
15495,JohnFlowers@gmail.com,55,Bachelors,Married-civ-spouse,Male,>50k
15496,JuleeJones@gmail.com,44,Masters,Divorced,Female,<=50k
15497,KathleenKillingsworth@gmail.com,20,HS-grad,Never-married,Female,<=50k
15498,BelindaCrane@gmail.com,20,Some-college,Never-married,Female,<=50k
15499,ClarenceBoyle@gmail.com,50,Doctorate,Married-civ-spouse,Male,>50k
15500,JohnHelton@gmail.com,22,Some-college,Never-married,Male,<=50k
15501,JoseEberle@gmail.com,24,HS-grad,Never-married,Male,<=50k
15503,ThomasTucker@gmail.com,75,Doctorate,Widowed,Male,>50k
15504,CedricLevel@gmail.com,44,Bachelors,Never-married,Male,<=50k
15505,MichaelOwens@gmail.com,41,10th,Married-civ-spouse,Male,<=50k
15506,JuanitaSmiley@gmail.com,19,HS-grad,Never-married,Female,<=50k
15507,MichaelOwens@gmail.com,38,Some-college,Never-married,Male,<=50k
15508,CarolVang@gmail.com,23,HS-grad,Never-married,Female,<=50k
15509,CarlHeyward@gmail.com,40,HS-grad,Married-civ-spouse,Male,<=50k
15510,GeraldHarris@gmail.com,41,Some-college,Married-civ-spouse,Male,<=50k
15511,VelmaRobles@gmail.com,59,Some-college,Never-married,Female,>50k
15512,PeterMcclain@gmail.com,35,Bachelors,Divorced,Male,<=50k
15513,ThomasAllen@gmail.com,35,Preschool,Married-civ-spouse,Male,<=50k
15514,StevenJackson@gmail.com,25,Bachelors,Never-married,Male,<=50k
15515,MaryannPerry@gmail.com,64,Bachelors,Never-married,Female,<=50k
15516,JefferyDuey@gmail.com,55,Doctorate,Never-married,Male,<=50k
15517,FredKing@gmail.com,63,HS-grad,Married-civ-spouse,Male,<=50k
15518,OwenWeyrick@gmail.com,19,11th,Never-married,Male,<=50k
15519,RossElliot@gmail.com,27,HS-grad,Never-married,Male,<=50k
15521,OliverMurphy@gmail.com,42,HS-grad,Married-civ-spouse,Male,<=50k
15522,CurtisStahr@gmail.com,37,Assoc-acdm,Married-civ-spouse,Male,>50k
15523,WayneMonahan@gmail.com,39,5th-6th,Married-civ-spouse,Male,<=50k
15525,WilliamCummins@gmail.com,30,HS-grad,Never-married,Male,<=50k
15526,LauraRykaczewski@gmail.com,52,Some-college,Never-married,Female,<=50k
15527,JohnZammetti@gmail.com,27,Assoc-voc,Married-civ-spouse,Male,>50k
15528,JasonVarela@gmail.com,54,Some-college,Married-civ-spouse,Male,>50k
15530,PatriciaHoke@gmail.com,28,Some-college,Divorced,Female,<=50k
15531,BrianRobinson@gmail.com,22,Some-college,Never-married,Male,<=50k
15532,RonaldPinter@gmail.com,33,Prof-school,Married-civ-spouse,Male,<=50k
15533,RichardTorres@gmail.com,46,HS-grad,Married-civ-spouse,Male,<=50k
15534,MatthewCorrea@gmail.com,49,5th-6th,Married-civ-spouse,Male,<=50k
15535,JustinScott@gmail.com,31,Some-college,Married-civ-spouse,Male,<=50k
15536,HelenBrowne@gmail.com,49,12th,Divorced,Female,<=50k
15537,HeatherFuqua@gmail.com,17,11th,Never-married,Female,<=50k
15538,AnthonyStoglin@gmail.com,35,Bachelors,Never-married,Male,<=50k
15539,JenniferSmith@gmail.com,39,Assoc-acdm,Married-civ-spouse,Female,>50k
15540,JamesGonzalez@gmail.com,26,5th-6th,Never-married,Male,<=50k
15541,ErnestSimard@gmail.com,59,Some-college,Married-civ-spouse,Male,>50k
15542,SandraMitchell@gmail.com,37,Some-college,Divorced,Female,<=50k
15543,AprilSybert@gmail.com,53,Bachelors,Divorced,Female,<=50k
15544,JerryGardner@gmail.com,50,HS-grad,Married-civ-spouse,Male,<=50k
15545,LinoEwing@gmail.com,48,HS-grad,Never-married,Male,<=50k
15546,GaryZuchelkowski@gmail.com,60,Bachelors,Married-civ-spouse,Male,<=50k
15547,KatherineHenderson@gmail.com,18,12th,Never-married,Female,<=50k
15548,DeniseSalgado@gmail.com,35,HS-grad,Married-civ-spouse,Female,<=50k
15549,AnnieFreeman@gmail.com,26,Assoc-voc,Divorced,Female,<=50k
15551,RobertGilbert@gmail.com,32,Bachelors,Never-married,Male,<=50k
15552,EnochJones@gmail.com,69,Some-college,Married-civ-spouse,Male,>50k
15553,AdamLyster@gmail.com,31,9th,Never-married,Male,<=50k
15554,WilliamGailey@gmail.com,35,HS-grad,Married-civ-spouse,Male,<=50k
15555,RichardWilliamson@gmail.com,65,HS-grad,Married-civ-spouse,Male,<=50k
15556,MarieVieira@gmail.com,63,Some-college,Separated,Female,<=50k
15558,RicardoHuntsberger@gmail.com,29,Bachelors,Married-civ-spouse,Male,>50k
15559,WilliamLamus@gmail.com,48,Assoc-voc,Married-civ-spouse,Male,>50k
15560,AshleyWilliams@gmail.com,35,HS-grad,Married-civ-spouse,Female,>50k
15561,DeloresFranklin@gmail.com,50,Prof-school,Married-civ-spouse,Female,>50k
15562,DianeGreen@gmail.com,21,Some-college,Never-married,Female,<=50k
15563,TinaIglesia@gmail.com,47,9th,Widowed,Female,<=50k
15564,RichardHaymond@gmail.com,42,Some-college,Married-civ-spouse,Male,<=50k
15565,ShannonTaylor@gmail.com,52,10th,Divorced,Female,<=50k
15566,JanetRigatti@gmail.com,29,Bachelors,Married-civ-spouse,Female,<=50k
15567,JohnMorris@gmail.com,41,Some-college,Separated,Male,<=50k
15568,ArthurArana@gmail.com,36,Some-college,Never-married,Male,<=50k
15569,JohnPowell@gmail.com,43,Some-college,Married-civ-spouse,Male,>50k
15570,TeriEngen@gmail.com,20,Some-college,Never-married,Female,<=50k
15571,JoeSmith@gmail.com,38,HS-grad,Married-civ-spouse,Male,<=50k
15572,StephenMchendry@gmail.com,35,HS-grad,Married-civ-spouse,Male,<=50k
15574,MaryPoirier@gmail.com,24,11th,Separated,Female,<=50k
15575,DorothyGrove@gmail.com,27,HS-grad,Never-married,Female,<=50k
15576,CoraAdams@gmail.com,47,9th,Divorced,Female,<=50k
15577,CharlesMartin@gmail.com,44,Assoc-acdm,Divorced,Male,<=50k
15578,JuliannHamill@gmail.com,18,11th,Never-married,Female,<=50k
15579,NathanielJohnston@gmail.com,30,Bachelors,Married-civ-spouse,Male,>50k
15580,GeraldHickman@gmail.com,30,Some-college,Married-civ-spouse,Male,<=50k
15581,AdrianSumner@gmail.com,50,HS-grad,Married-civ-spouse,Male,<=50k
15582,JohnKaiser@gmail.com,32,Bachelors,Married-civ-spouse,Male,<=50k
15583,CarmenVizcaino@gmail.com,18,11th,Never-married,Female,<=50k
15584,DarrellMcclain@gmail.com,40,HS-grad,Married-civ-spouse,Male,>50k
15585,DennisMccloud@gmail.com,37,Prof-school,Married-civ-spouse,Male,>50k
15586,LisaChristianson@gmail.com,61,9th,Widowed,Female,<=50k
15587,WilsonCarson@gmail.com,39,Bachelors,Married-civ-spouse,Male,>50k
15588,OrlandoGriffen@gmail.com,26,Bachelors,Married-civ-spouse,Male,>50k
15589,RobinOakes@gmail.com,30,HS-grad,Divorced,Female,<=50k
15590,BethMcmullen@gmail.com,40,HS-grad,Separated,Female,>50k
15591,DennisPaine@gmail.com,40,HS-grad,Separated,Male,<=50k
15594,MichaelPeiffer@gmail.com,45,Bachelors,Married-civ-spouse,Male,>50k
15595,CarolynGriffith@gmail.com,44,Masters,Divorced,Female,>50k
15596,BarbaraFolse@gmail.com,65,7th-8th,Widowed,Female,<=50k
15597,CurtisAndrade@gmail.com,29,Assoc-voc,Married-civ-spouse,Male,<=50k
15598,JeffreyThomas@gmail.com,49,Some-college,Divorced,Male,<=50k
15600,BessieHearn@gmail.com,66,Some-college,Never-married,Female,<=50k
15601,NormanJackson@gmail.com,48,Some-college,Married-civ-spouse,Male,>50k
15602,JaimeBaker@gmail.com,28,Assoc-acdm,Married-civ-spouse,Male,>50k
15603,GuadalupeMcgary@gmail.com,19,Some-college,Never-married,Male,<=50k
15604,SarahNoel@gmail.com,23,Some-college,Never-married,Female,<=50k
15605,MaureenLee@gmail.com,40,Some-college,Never-married,Female,<=50k
15606,EdwardCavender@gmail.com,53,Doctorate,Married-civ-spouse,Male,>50k
15607,WandaGallagher@gmail.com,49,Assoc-voc,Divorced,Female,<=50k
15608,HipolitoGreen@gmail.com,41,HS-grad,Divorced,Male,<=50k
15609,GlennKruger@gmail.com,22,HS-grad,Never-married,Male,<=50k
15610,ArthurHoefler@gmail.com,56,Bachelors,Married-civ-spouse,Male,>50k
15611,ScottMclaughlin@gmail.com,48,Some-college,Married-civ-spouse,Male,>50k
15612,JesseHughes@gmail.com,51,Assoc-acdm,Married-civ-spouse,Male,<=50k
15613,MarkShaffer@gmail.com,18,12th,Never-married,Male,<=50k
15614,GeorgeSantomauro@gmail.com,32,11th,Never-married,Male,<=50k
15615,RobertMcmakin@gmail.com,39,Some-college,Divorced,Male,<=50k
15616,ShannonNesbit@gmail.com,38,Some-college,Divorced,Female,<=50k
15617,RobertJohnson@gmail.com,54,HS-grad,Married-civ-spouse,Male,<=50k
15618,MelissaKnowlton@gmail.com,37,Some-college,Married-civ-spouse,Female,<=50k
15619,JamieWilliams@gmail.com,29,HS-grad,Divorced,Female,<=50k
15620,JoseApo@gmail.com,36,HS-grad,Divorced,Male,<=50k
15621,LeeannaWilliams@gmail.com,21,HS-grad,Never-married,Female,<=50k
15622,JohnDelahunt@gmail.com,27,HS-grad,Married-civ-spouse,Male,>50k
15623,DanielBelle@gmail.com,28,HS-grad,Separated,Male,<=50k
15624,AvaShaw@gmail.com,23,Some-college,Never-married,Female,<=50k
15625,MarcWhitaker@gmail.com,54,HS-grad,Married-civ-spouse,Male,<=50k
15626,ErnestWilliams@gmail.com,36,Assoc-voc,Divorced,Male,<=50k
15627,GregSchoenberger@gmail.com,22,7th-8th,Never-married,Male,<=50k
15628,WendellSmith@gmail.com,27,HS-grad,Never-married,Male,<=50k
15629,MikeStaples@gmail.com,42,Some-college,Married-civ-spouse,Male,>50k
15630,AnthonyMcdonald@gmail.com,46,Some-college,Divorced,Male,<=50k
15631,RolandBabineaux@gmail.com,28,Some-college,Never-married,Male,<=50k
15632,PaulMills@gmail.com,21,HS-grad,Never-married,Male,<=50k
15633,ShayneOwens@gmail.com,50,Doctorate,Married-civ-spouse,Male,>50k
15634,LauraBowdle@gmail.com,20,HS-grad,Never-married,Female,<=50k
15635,EricMayo@gmail.com,27,HS-grad,Never-married,Male,<=50k
15636,RonaldLowry@gmail.com,23,12th,Married-civ-spouse,Male,<=50k
15639,DonaldSchmidt@gmail.com,23,Some-college,Never-married,Male,<=50k
15640,KimberlyWolf@gmail.com,41,9th,Married-civ-spouse,Female,<=50k
15641,StephenJustice@gmail.com,39,HS-grad,Married-civ-spouse,Male,<=50k
15642,CarolHomer@gmail.com,38,HS-grad,Separated,Female,<=50k
15643,PatricaLeake@gmail.com,46,Masters,Never-married,Female,<=50k
15644,JermaineOaks@gmail.com,29,HS-grad,Never-married,Male,<=50k
15645,PamelaArnett@gmail.com,35,Bachelors,Married-civ-spouse,Female,>50k
15646,JonathanMckeon@gmail.com,23,HS-grad,Never-married,Male,<=50k
15647,BobHoot@gmail.com,33,Bachelors,Married-civ-spouse,Male,<=50k
15648,JackHarpin@gmail.com,31,Bachelors,Married-civ-spouse,Male,>50k
15649,ReginaldPolak@gmail.com,52,HS-grad,Married-civ-spouse,Male,<=50k
15650,CodyRother@gmail.com,28,Bachelors,Never-married,Male,<=50k
15651,RickyDoyle@gmail.com,56,Masters,Married-civ-spouse,Male,>50k
15652,MildredJudson@gmail.com,38,Some-college,Divorced,Female,<=50k
15653,JohnSmith@gmail.com,21,HS-grad,Never-married,Male,<=50k
15655,MargueriteScamehorn@gmail.com,19,11th,Never-married,Female,<=50k
15656,CarenSeip@gmail.com,23,Some-college,Married-civ-spouse,Female,<=50k
15657,RoxieFrancisco@gmail.com,69,Assoc-acdm,Widowed,Female,<=50k
15658,JamesMoeller@gmail.com,50,HS-grad,Divorced,Male,<=50k
15659,JesseFlores@gmail.com,46,Bachelors,Married-civ-spouse,Male,>50k
15660,NaomiSermersheim@gmail.com,53,Some-college,Widowed,Female,<=50k
15661,MarkDavis@gmail.com,56,Bachelors,Married-civ-spouse,Male,<=50k
15662,HarlanWalsh@gmail.com,35,Bachelors,Never-married,Male,<=50k
15663,DavidLugo@gmail.com,30,HS-grad,Separated,Male,<=50k
15664,CalebKlein@gmail.com,60,5th-6th,Married-civ-spouse,Male,<=50k
15665,RobertRuggiero@gmail.com,21,Some-college,Married-civ-spouse,Male,<=50k
15666,FrankDees@gmail.com,46,10th,Married-civ-spouse,Male,<=50k
15667,BobbieWilliams@gmail.com,23,Bachelors,Never-married,Female,<=50k
15668,JustinMorrison@gmail.com,26,11th,Never-married,Male,<=50k
15669,KristiLamb@gmail.com,72,7th-8th,Widowed,Female,<=50k
15670,HowardSoltis@gmail.com,48,1st-4th,Separated,Male,<=50k
15671,DanetteGagnon@gmail.com,26,Assoc-acdm,Never-married,Female,<=50k
15672,BryanFellin@gmail.com,20,Some-college,Never-married,Male,<=50k
15673,RyanWallen@gmail.com,27,Some-college,Never-married,Male,<=50k
15674,JasonSullivan@gmail.com,53,Bachelors,Married-civ-spouse,Male,>50k
15675,DixieSpeer@gmail.com,72,HS-grad,Married-civ-spouse,Female,<=50k
15676,JoKincaid@gmail.com,26,Masters,Never-married,Female,<=50k
15677,TheresaSnyder@gmail.com,50,HS-grad,Divorced,Female,<=50k
15680,JoseEngland@gmail.com,46,Bachelors,Divorced,Male,<=50k
15681,MildredWhetsel@gmail.com,47,Masters,Married-civ-spouse,Female,>50k
15682,DorothyTorres@gmail.com,22,HS-grad,Married-spouse-absent,Female,<=50k
15685,YvetteChavez@gmail.com,60,Some-college,Widowed,Female,<=50k
15686,GerardDevita@gmail.com,51,9th,Divorced,Male,<=50k
15687,WilliamZanella@gmail.com,58,Masters,Married-civ-spouse,Male,>50k
15688,ClarkRichardson@gmail.com,32,HS-grad,Never-married,Male,<=50k
15689,ElsieSevigny@gmail.com,41,Bachelors,Married-civ-spouse,Female,>50k
15690,IsaacHeywood@gmail.com,52,Bachelors,Married-civ-spouse,Male,>50k
15691,WilsonHughes@gmail.com,54,HS-grad,Never-married,Male,<=50k
15692,LyleDavis@gmail.com,48,Assoc-acdm,Married-civ-spouse,Male,>50k
15693,JosephineMars@gmail.com,52,Assoc-voc,Never-married,Female,<=50k
15694,WillieGibby@gmail.com,46,Bachelors,Married-civ-spouse,Male,<=50k
15695,JuliaGonzales@gmail.com,50,11th,Divorced,Female,<=50k
15696,CharlesLea@gmail.com,36,10th,Married-civ-spouse,Male,<=50k
15697,MichaelLeonard@gmail.com,17,10th,Never-married,Male,<=50k
15698,AlvinBoyd@gmail.com,29,Some-college,Never-married,Male,<=50k
15699,AntonioDennard@gmail.com,29,HS-grad,Never-married,Male,<=50k
15700,VivianHill@gmail.com,39,Masters,Married-civ-spouse,Female,>50k
15701,RaymondDucharme@gmail.com,21,HS-grad,Married-civ-spouse,Male,<=50k
15702,BrandonWhitley@gmail.com,62,HS-grad,Married-civ-spouse,Male,>50k
15703,MarlineEvans@gmail.com,61,Some-college,Divorced,Female,<=50k
15704,JanMeier@gmail.com,72,Assoc-acdm,Divorced,Female,<=50k
15705,JamesBarnes@gmail.com,33,Bachelors,Married-civ-spouse,Male,>50k
15706,BarbaraClark@gmail.com,34,HS-grad,Divorced,Female,<=50k
15707,BrandonSherburne@gmail.com,26,Some-college,Never-married,Male,>50k
15708,EricCrowe@gmail.com,33,Some-college,Married-civ-spouse,Male,>50k
15709,JackTemple@gmail.com,41,HS-grad,Married-civ-spouse,Male,>50k
15713,PatrickArredondo@gmail.com,55,Some-college,Married-civ-spouse,Male,<=50k
15714,RuthMccraney@gmail.com,42,HS-grad,Divorced,Female,<=50k
15715,MiriamPowell@gmail.com,32,HS-grad,Widowed,Female,<=50k
15716,AndrewBack@gmail.com,46,HS-grad,Divorced,Male,<=50k
15717,TonetteDugas@gmail.com,18,HS-grad,Never-married,Female,<=50k
15718,DongFannin@gmail.com,36,HS-grad,Never-married,Male,<=50k
15719,EugeneYoung@gmail.com,38,Assoc-acdm,Married-civ-spouse,Male,>50k
15720,DanielGoncalves@gmail.com,39,5th-6th,Married-civ-spouse,Male,<=50k
15721,FlorencioHolt@gmail.com,31,HS-grad,Married-civ-spouse,Male,<=50k
15722,RaymondMuellerleile@gmail.com,40,HS-grad,Divorced,Male,<=50k
15723,JulioGlesener@gmail.com,18,HS-grad,Never-married,Male,<=50k
15724,HarryHunt@gmail.com,38,Some-college,Never-married,Male,<=50k
15725,KevinGrimes@gmail.com,47,Some-college,Married-civ-spouse,Male,>50k
15726,JessieMcnatt@gmail.com,21,HS-grad,Never-married,Male,<=50k
15727,BrendaWilson@gmail.com,33,HS-grad,Never-married,Female,<=50k
15728,RobertLee@gmail.com,51,Masters,Married-civ-spouse,Male,<=50k
15729,DonaldStephenson@gmail.com,44,Some-college,Married-civ-spouse,Male,>50k
15730,AlanSurratt@gmail.com,45,HS-grad,Married-civ-spouse,Male,<=50k
15731,GeorgeCalvin@gmail.com,22,9th,Never-married,Male,<=50k
15733,ThomasCollison@gmail.com,40,5th-6th,Married-civ-spouse,Male,<=50k
15734,RodrigoMoore@gmail.com,26,Assoc-voc,Never-married,Male,<=50k
15735,DavidWiseman@gmail.com,29,Some-college,Married-civ-spouse,Male,<=50k
15736,JasonDejesus@gmail.com,46,Bachelors,Married-civ-spouse,Male,>50k
15737,JoyceShoup@gmail.com,41,Some-college,Married-civ-spouse,Female,<=50k
15738,StephanieEdwards@gmail.com,31,Some-college,Never-married,Female,<=50k
15739,JeffreyBolyard@gmail.com,34,Bachelors,Never-married,Male,<=50k
15740,ClydeRussell@gmail.com,39,HS-grad,Married-civ-spouse,Male,>50k
15741,JamesMiller@gmail.com,50,Assoc-acdm,Married-civ-spouse,Male,>50k
15742,RonnieMack@gmail.com,41,Assoc-acdm,Married-civ-spouse,Male,>50k
15743,PamelaMccracken@gmail.com,18,Some-college,Never-married,Female,<=50k
15744,CruzHarrison@gmail.com,35,HS-grad,Never-married,Male,<=50k
15745,CherylReyes@gmail.com,22,Some-college,Never-married,Female,<=50k
15746,JamesCrump@gmail.com,18,HS-grad,Never-married,Male,<=50k
15749,JonathanThomas@gmail.com,50,Masters,Married-civ-spouse,Male,>50k
15750,JacquelineHudson@gmail.com,52,HS-grad,Divorced,Female,<=50k
15751,JackOrtiz@gmail.com,24,Bachelors,Never-married,Male,<=50k
15752,VeronicaCrum@gmail.com,31,Some-college,Divorced,Female,<=50k
15753,BenniePritchett@gmail.com,28,Bachelors,Never-married,Male,<=50k
15754,DavidArcher@gmail.com,33,Assoc-acdm,Never-married,Male,<=50k
15755,CamillePowell@gmail.com,48,Bachelors,Divorced,Female,<=50k
15756,WilliamDye@gmail.com,62,HS-grad,Married-civ-spouse,Male,<=50k
15757,TrevorHale@gmail.com,51,HS-grad,Married-civ-spouse,Male,>50k
15758,HermanFairfax@gmail.com,39,Assoc-voc,Married-civ-spouse,Male,<=50k
15759,ChantalTorres@gmail.com,51,Some-college,Divorced,Female,<=50k
15760,AnthonyLouthan@gmail.com,57,Assoc-acdm,Divorced,Male,<=50k
15761,AftonGobert@gmail.com,29,HS-grad,Divorced,Female,<=50k
15762,KarenMorrow@gmail.com,49,Some-college,Divorced,Female,<=50k
15763,KevinNeilson@gmail.com,30,Some-college,Married-civ-spouse,Male,<=50k
15764,MichaelBeasley@gmail.com,53,9th,Married-civ-spouse,Male,<=50k
15765,PaulWhite@gmail.com,17,12th,Never-married,Male,<=50k
15766,AndrewScruggs@gmail.com,59,HS-grad,Married-civ-spouse,Male,<=50k
15767,DwayneMoore@gmail.com,23,Bachelors,Never-married,Male,<=50k
15769,MattAzulay@gmail.com,48,Assoc-acdm,Married-civ-spouse,Male,<=50k
15770,LuisSeymore@gmail.com,64,Prof-school,Married-civ-spouse,Male,>50k
15771,AntonioWhedbee@gmail.com,37,Assoc-acdm,Married-civ-spouse,Male,>50k
15772,KerryHoran@gmail.com,54,HS-grad,Widowed,Female,<=50k
15773,JefferyAshurst@gmail.com,41,Some-college,Never-married,Male,<=50k
15774,RodneyVanhoy@gmail.com,45,HS-grad,Married-civ-spouse,Male,<=50k
15775,CarlosDaughtridge@gmail.com,36,HS-grad,Married-civ-spouse,Male,>50k
15776,JerryReyna@gmail.com,27,Assoc-acdm,Married-civ-spouse,Male,<=50k
15777,GeraldThigpen@gmail.com,25,Bachelors,Never-married,Male,<=50k
15778,BarbaraCrawford@gmail.com,39,Some-college,Divorced,Female,<=50k
15779,OmarDiaz@gmail.com,44,HS-grad,Married-civ-spouse,Male,<=50k
15780,OliverHealy@gmail.com,22,11th,Never-married,Male,<=50k
15782,ReneeWilliams@gmail.com,56,5th-6th,Divorced,Female,<=50k
15783,RobertLee@gmail.com,30,Some-college,Married-civ-spouse,Male,<=50k
15784,LewisDerouen@gmail.com,44,HS-grad,Married-civ-spouse,Male,>50k
15785,BrianRay@gmail.com,53,HS-grad,Married-civ-spouse,Male,>50k
15786,RyanBurks@gmail.com,32,1st-4th,Never-married,Male,<=50k
15788,PaulMoore@gmail.com,60,5th-6th,Divorced,Male,<=50k
15789,MelindaYoungman@gmail.com,35,Assoc-voc,Married-civ-spouse,Female,>50k
15790,TerrenceJohnson@gmail.com,58,HS-grad,Divorced,Male,<=50k
15791,AnthonySantos@gmail.com,53,Some-college,Married-civ-spouse,Male,>50k
15792,JanicePeterson@gmail.com,54,Some-college,Married-civ-spouse,Female,>50k
15793,JohnnyJones@gmail.com,26,9th,Never-married,Male,<=50k
15794,DarrellBoese@gmail.com,27,Some-college,Married-civ-spouse,Male,<=50k
15795,MichaelYoung@gmail.com,59,Masters,Married-civ-spouse,Male,>50k
15797,LeoDorio@gmail.com,70,HS-grad,Married-civ-spouse,Male,<=50k
15798,WalterAndrews@gmail.com,26,HS-grad,Never-married,Male,<=50k
15799,JessicaPaxman@gmail.com,28,HS-grad,Married-civ-spouse,Female,<=50k
15800,MelindaCooper@gmail.com,22,11th,Separated,Female,<=50k
15801,CharlesCover@gmail.com,24,Some-college,Never-married,Male,<=50k
15802,AndrewCruz@gmail.com,46,HS-grad,Married-civ-spouse,Male,>50k
15803,BertaGordon@gmail.com,56,Assoc-acdm,Divorced,Female,<=50k
15804,TracySammartano@gmail.com,37,10th,Never-married,Female,<=50k
15805,HeidiDennis@gmail.com,24,Some-college,Never-married,Female,<=50k
15806,GregorySims@gmail.com,39,HS-grad,Married-civ-spouse,Male,>50k
15807,CharlesVanbuskirk@gmail.com,53,Bachelors,Married-civ-spouse,Male,<=50k
15808,JeramySmith@gmail.com,57,Masters,Married-civ-spouse,Male,>50k
15809,PeterFess@gmail.com,36,HS-grad,Married-civ-spouse,Male,<=50k
15810,JuliaWhite@gmail.com,25,Bachelors,Never-married,Female,<=50k
15811,LindaShahan@gmail.com,29,HS-grad,Never-married,Female,<=50k
15813,BillFrost@gmail.com,47,Assoc-acdm,Married-civ-spouse,Male,<=50k
